rank,country,earning,players,tournaments
King of Fighters XV,22.,Oman,$304.64,1 Player
King of Fighters XV,23.,Hong Kong,$203.58,1 Player
King of Fighters XV,24.,Canada,$157.25,2 Players
King of Fighters XV,25.,Viet Nam,$102.60,1 Player
King of Fighters XV,26.,Qatar,$101.55,1 Player
King of Fighters XV,27.,Spain,$82.80,1 Player
King of Fighters XV,28.,Philippines,$78.27,6 Players
King of Fighters XV,29.,Australia,$70.12,1 Player
King of Fighters XV,30.,Trinidad and Tobago,$57.43,1 Player
King of Fighters XV,31.,New Zealand,$30.05,1 Player
Kirby Fighters 2,1.,United States,$222.86,4 Players
Koihime Enbu,1.,United States,$916.00,7 Players
Koihime Enbu,2.,Japan,$811.50,6 Players
Koihime Enbu,3.,Canada,$37.50,1 Player
Lethal League Blaze,1.,United States,"$1,704.23",12 Players
Lethal League Blaze,2.,Australia,"$1,353.02",1 Player
Lethal League Blaze,3.,United Kingdom,$975.28,2 Players
Lethal League Blaze,4.,France,$650.40,4 Players
Lethal League Blaze,5.,Greece,$379.28,1 Player
Lethal League Blaze,6.,Brazil,$264.00,1 Player
Lethal League Blaze,7.,Germany,$159.00,1 Player
Lethal League Blaze,8.,Argentina,$132.00,1 Player
Lethal League Blaze,9.,Portugal,$18.61,1 Player
Lethal League Blaze,10.,Switzerland,$8.10,1 Player
Maiden & Spell,1.,United States,$252.50,4 Players
Maiden & Spell,2.,"Korea, Republic of",$72.50,1 Player
Marvel vs. Capcom 2,1.,United States,"$39,110.54",61 Players
Marvel vs. Capcom 2,2.,Philippines,$169.19,7 Players
Marvel vs. Capcom 3,1.,United States,"$17,767.00",39 Players
Marvel vs. Capcom 3,2.,Puerto Rico,"$2,169.00",1 Player
Marvel vs. Capcom 3,3.,Japan,"$1,600.00",1 Player
Marvel vs. Capcom 3,4.,Canada,$491.37,4 Players
Marvel vs. Capcom 3,5.,Viet Nam,$36.00,1 Player
Marvel vs. Capcom Infinite,1.,United States,"$63,827.02",52 Players
Marvel vs. Capcom Infinite,2.,Chile,"$4,000.00",2 Players
Marvel vs. Capcom Infinite,3.,Canada,"$2,429.70",3 Players
Marvel vs. Capcom Infinite,4.,Brazil,"$2,000.00",1 Player
Marvel vs. Capcom Infinite,5.,France,"$2,000.00",1 Player
Marvel vs. Capcom Infinite,6.,Japan,"$2,000.00",1 Player
Melty Blood Actress Again,1.,Japan,$0.00,1 Player
Melty Blood Actress Again,2.,Mexico,$0.00,1 Player
Melty Blood Actress Again,3.,United States,$0.00,8 Players
Melty Blood Actress Again Current Code,1.,United States,"$4,469.55",40 Players
Melty Blood Actress Again Current Code,2.,Costa Rica,"$3,717.27",1 Player
Melty Blood Actress Again Current Code,3.,Japan,"$1,343.66",9 Players
Melty Blood Actress Again Current Code,4.,Brazil,$717.63,9 Players
Melty Blood Actress Again Current Code,5.,United Kingdom,$622.46,3 Players
Melty Blood Actress Again Current Code,6.,Chile,$283.82,2 Players
Melty Blood Actress Again Current Code,7.,Argentina,$121.64,1 Player
Melty Blood Actress Again Current Code,8.,Canada,$79.50,2 Players
Melty Blood Actress Again Current Code,9.,Mexico,$74.40,1 Player
Melty Blood Type Lumina,1.,United States,"$6,500.30",24 Players
Melty Blood Type Lumina,2.,Japan,"$3,206.15",5 Players
Melty Blood Type Lumina,3.,Costa Rica,"$1,943.53",1 Player
Melty Blood Type Lumina,4.,Canada,$917.44,5 Players
Melty Blood Type Lumina,5.,"Korea, Republic of",$151.98,1 Player
Melty Blood Type Lumina,6.,Philippines,$43.79,6 Players
Melty Blood Type Lumina,7.,Puerto Rico,$42.00,1 Player
Melty Blood Type Lumina,8.,Singapore,$37.30,1 Player
Mighty Fight Federation,1.,United States,$70.00,2 Players
Mighty Fight Federation,2.,Canada,$30.00,1 Player
Million Arthur Arcana Blood,1.,Japan,"$7,000.00",3 Players
Million Arthur Arcana Blood,2.,United States,$540.00,9 Players
Mordhau,1.,United States,"$7,885.00",18 Players
Mordhau,2.,Turkey,"$2,625.00",5 Players
Mordhau,3.,United Kingdom,"$1,460.00",2 Players
Mordhau,4.,Russian Federation,"$1,110.00",4 Players
Mordhau,5.,Germany,"$1,065.00",2 Players
Mordhau,6.,France,"$1,050.00",5 Players
Mordhau,7.,Poland,$470.00,1 Player
Mordhau,8.,Sweden,$470.00,1 Player
Mordhau,9.,Croatia,$185.00,1 Player
Mordhau,10.,Canada,$180.00,1 Player
Mortal Kombat 11,1.,United States,"$347,994.50",132 Players
Mortal Kombat 11,2.,United Kingdom,"$56,157.61",15 Players
Mortal Kombat 11,3.,Bahrain,"$49,322.53",1 Player
Mortal Kombat 11,4.,Canada,"$34,878.45",16 Players
Mortal Kombat 11,5.,Brazil,"$25,660.60",14 Players
Mortal Kombat 11,6.,France,"$8,283.67",7 Players
Mortal Kombat 11,7.,Azerbaijan,"$7,525.00",1 Player
Mortal Kombat 11,8.,Chile,"$7,403.90",4 Players
Mortal Kombat 11,9.,Greece,"$6,643.45",3 Players
Mortal Kombat 11,10.,Russian Federation,"$6,175.00",5 Players
Mortal Kombat 11,11.,Dominican Republic,"$5,705.30",6 Players
Mortal Kombat 11,12.,Australia,"$4,478.19",6 Players
Mortal Kombat 11,13.,Armenia,"$4,334.60",1 Player
Mortal Kombat 11,14.,Italy,"$2,979.40",3 Players
Mortal Kombat 11,15.,Puerto Rico,"$1,273.40",4 Players
Mortal Kombat 11,16.,Austria,"$1,250.00",2 Players
Mortal Kombat 11,17.,Zambia,"$1,224.20",2 Players
Mortal Kombat 11,18.,Spain,"$1,210.25",2 Players
Mortal Kombat 11,19.,Saudi Arabia,"$1,200.00",1 Player
Mortal Kombat 11,20.,South Africa,$874.43,2 Players
Mortal Kombat 11,21.,Mexico,$660.00,3 Players
Mortal Kombat 11,22.,Israel,$450.00,1 Player
Mortal Kombat 11,23.,India,$212.70,4 Players
Mortal Kombat 11,24.,Ireland,$164.70,1 Player
Mortal Kombat 11,25.,"Palestine, State of",$150.00,1 Player
Mortal Kombat 11,26.,Colombia,$125.00,1 Player
Mortal Kombat 11,27.,Philippines,$53.66,5 Players
Mortal Kombat 9,1.,United States,"$136,719.50",62 Players
Mortal Kombat 9,2.,Canada,$141.67,4 Players
Mortal Kombat 9,3.,Puerto Rico,$30.50,1 Player
Mortal Kombat vs. DC Universe,1.,United States,$0.00,3 Players
Mortal Kombat X,1.,United States,"$446,599.58",70 Players
Mortal Kombat X,2.,United Kingdom,"$73,254.63",2 Players
Mortal Kombat X,3.,Canada,"$22,066.24",10 Players
Mortal Kombat X,4.,Germany,"$5,912.97",1 Player
Mortal Kombat X,5.,Austria,"$5,000.00",1 Player
Mortal Kombat X,6.,Finland,"$5,000.00",1 Player
Mortal Kombat X,7.,France,"$1,521.61",1 Player
Mortal Kombat X,8.,Russian Federation,"$1,416.87",3 Players
Mortal Kombat X,9.,Australia,$947.94,7 Players
Mortal Kombat X,10.,Sweden,$608.65,1 Player
Mortal Kombat X,11.,Greece,$479.00,1 Player
Mortal Kombat X,12.,Dominican Republic,$275.60,1 Player
Mortal Kombat X,13.,Ukraine,$250.04,1 Player
Mortal Kombat XL,1.,United States,"$86,834.47",41 Players
Mortal Kombat XL,2.,Bahrain,"$15,819.55",1 Player
Mortal Kombat XL,3.,United Kingdom,"$12,646.70",1 Player
Mortal Kombat XL,4.,Pakistan,"$9,962.40",3 Players
Mortal Kombat XL,5.,Canada,"$2,385.56",3 Players
Mortal Kombat XL,6.,Sweden,"$2,267.90",1 Player
Mortal Kombat XL,7.,Brazil,"$1,905.00",1 Player
Mortal Kombat XL,8.,Germany,"$1,700.93",2 Players
Mortal Kombat XL,9.,Finland,$566.98,1 Player
Mortal Kombat XL,10.,Australia,$114.30,1 Player
MultiVersus,1.,United States,"$66,051.00",57 Players
MultiVersus,2.,Canada,"$5,450.00",5 Players
MultiVersus,3.,France,"$3,181.50",3 Players
MultiVersus,4.,Belgium,"$1,515.00",1 Player
MultiVersus,5.,Ukraine,$505.00,1 Player
Mystery Game Tournament,1.,United States,"$10,985.00",54 Players
Mystery Game Tournament,2.,Canada,$10.00,1 Player
Mystery Game Tournament,3.,Sweden,$0.00,1 Player
Naruto Shippuden Ultimate Ninja Storm 4,1.,United States,"$1,200.00",4 Players
Naruto Shippuden Ultimate Ninja Storm 4,2.,New Zealand,"$1,000.00",1 Player
Naruto Shippuden Ultimate Ninja Storm 4,3.,Japan,$230.00,1 Player
Naruto Gekitou Ninja Taisen! 4,1.,United States,$200.00,3 Players
Ninja Legends,1.,United States,$850.00,5 Players
Ninja Legends,2.,Germany,$150.00,1 Player
Nitroplus Blasterz Heroines Infinite Duel,1.,United States,"$1,718.00",7 Players
Nitroplus Blasterz Heroines Infinite Duel,2.,Japan,$261.00,2 Players
Nitroplus Blasterz Heroines Infinite Duel,3.,United Kingdom,$15.00,1 Player
Persona 4 Arena,1.,United States,"$2,751.00",27 Players
Persona 4 Arena,2.,Japan,"$2,377.00",7 Players
Persona 4 Arena,3.,Puerto Rico,"$1,027.00",1 Player
Persona 4 Arena,4.,Canada,$181.63,6 Players
Persona 4 Arena,5.,Singapore,$0.00,1 Player
Persona 4 Arena Ultimax,1.,Japan,"$14,777.50",11 Players
Persona 4 Arena Ultimax,2.,United States,"$4,592.11",47 Players
Persona 4 Arena Ultimax,3.,Puerto Rico,$691.00,1 Player
Persona 4 Arena Ultimax,4.,Canada,$207.55,4 Players
Persona 4 Arena Ultimax,5.,Philippines,$0.00,1 Player
Pocket Bravery,1.,Brazil,$452.35,3 Players
Pocket Rumble,1.,United States,$185.00,5 Players
Pokkén Tournament,1.,Japan,"$36,043.89",9 Players
Pokkén Tournament,2.,United States,"$25,697.65",38 Players
Pokkén Tournament,3.,United Kingdom,"$6,150.00",4 Players
Pokkén Tournament,4.,Germany,"$2,750.00",2 Players
Pokkén Tournament,5.,Spain,"$2,000.00",1 Player
Pokkén Tournament,6.,Sweden,"$1,250.00",2 Players
Pokkén Tournament,7.,China,"$1,000.00",1 Player
Pokkén Tournament,8.,Italy,$850.00,2 Players
Pokkén Tournament,9.,Netherlands,$750.00,1 Player
Pokkén Tournament,10.,Australia,$500.00,1 Player
Pokkén Tournament,11.,Canada,$225.12,4 Players
Pokkén Tournament DX,1.,United States,"$12,553.46",30 Players
Pokkén Tournament DX,2.,Japan,"$4,648.00",3 Players
Pokkén Tournament DX,3.,Australia,"$2,750.00",6 Players
Pokkén Tournament DX,4.,Germany,"$1,369.40",2 Players
Pokkén Tournament DX,5.,Canada,$804.54,3 Players
Power Instinct Matrimelee,1.,Spain,$49.00,2 Players
Power Instinct Matrimelee,2.,United States,$41.00,3 Players
Power Rangers Battle for the Grid,1.,United States,"$6,673.80",24 Players
Power Rangers Battle for the Grid,2.,Puerto Rico,$70.00,1 Player
Power Rangers Battle for the Grid,3.,Panama,$3.00,1 Player
Power Rangers Legacy Wars,1.,Sweden,"$4,178.55",2 Players
Project Justice,1.,Japan,$132.00,2 Players
Project Justice,2.,"Korea, Republic of",$33.00,1 Player
Project M,1.,United States,"$164,361.47",549 Players
Project M,2.,Canada,"$11,567.16",83 Players
Project M,3.,United Kingdom,"$8,813.26",10 Players
Project M,4.,Chile,"$7,234.81",2 Players
Project M,5.,Sweden,"$5,317.87",8 Players
Project M,6.,Netherlands,"$1,782.11",27 Players
Project M,7.,France,"$1,576.68",12 Players
Project M,8.,Germany,"$1,291.91",26 Players
Project M,9.,Austria,$867.32,5 Players
Project M,10.,Spain,$786.35,7 Players
Project M,11.,Brazil,$619.27,5 Players
Project M,12.,Mexico,$421.60,5 Players
Project M,13.,Nicaragua,$324.38,1 Player
Project M,14.,Japan,$58.50,1 Player
Project M,15.,Saudi Arabia,$55.94,1 Player
Project M,16.,Luxembourg,$48.17,1 Player
Project M,17.,Denmark,$27.36,1 Player
Project M,18.,Dominican Republic,$24.74,1 Player
Project M,19.,Finland,$16.94,2 Players
Project M,20.,Aruba,$14.17,1 Player
Project Plus,1.,United States,$142.50,5 Players
Project Plus,2.,Canada,$52.50,1 Player
Punch Planet,1.,United States,$310.00,4 Players
Punch Planet,2.,United Kingdom,$90.00,2 Players
Red Earth,1.,United States,$70.00,2 Players
Red Earth,2.,Georgia,$30.00,1 Player
Rising Thunder,1.,United States,"$1,000.00",3 Players
Rivals of Aether,1.,United States,"$37,577.52",63 Players
Rivals of Aether,2.,Canada,"$1,922.38",5 Players
Rivals of Aether,3.,United Kingdom,$630.27,2 Players
Rivals of Aether,4.,Netherlands,$617.79,2 Players
Rivals of Aether,5.,Norway,$421.84,1 Player
Rivals of Aether,6.,Germany,$120.05,1 Player
Rivals of Aether,7.,Sweden,$15.00,1 Player
Rivals of Aether,8.,Austria,$5.00,1 Player
Rivals of Aether,9.,France,$5.00,1 Player
Roof Rage,1.,Canada,$30.00,1 Player
Roof Rage,2.,United States,$20.00,2 Players
Rushdown Revolt,1.,Canada,"$2,115.76",2 Players
Rushdown Revolt,2.,United States,"$1,241.68",20 Players
Rushdown Revolt,3.,Finland,$443.37,1 Player
Rushdown Revolt,4.,Sweden,$250.95,2 Players
Rushdown Revolt,5.,United Kingdom,$80.00,2 Players
Rushdown Revolt,6.,Germany,$20.00,2 Players
Rushdown Revolt,7.,France,$5.00,1 Player
Rushdown Revolt,8.,Italy,$3.33,1 Player
Sailor Moon S,1.,United States,"$1,933.11",15 Players
Sailor Moon S,2.,Canada,$814.08,4 Players
Sailor Moon S,3.,China,$534.00,1 Player
Samurai Shodown (2019),1.,"Korea, Republic of","$28,374.00",1 Player
Samurai Shodown (2019),2.,Japan,"$22,798.37",10 Players
Samurai Shodown (2019),3.,United States,"$15,205.52",35 Players
Samurai Shodown (2019),4.,Brazil,"$3,103.77",5 Players
Samurai Shodown (2019),5.,France,"$1,623.45",4 Players
Samurai Shodown (2019),6.,United Kingdom,"$1,614.05",1 Player
Samurai Shodown (2019),7.,"Taiwan, Republic of China","$1,418.70",2 Players
Samurai Shodown (2019),8.,Canada,$971.05,6 Players
Samurai Shodown (2019),9.,Morocco,$768.60,1 Player
Samurai Shodown (2019),10.,Spain,$686.40,2 Players
Samurai Shodown (2019),11.,Dominican Republic,$430.20,2 Players
Samurai Shodown (2019),12.,Belgium,$384.30,1 Player
Samurai Shodown (2019),13.,Pakistan,$384.30,1 Player
Samurai Shodown (2019),14.,Costa Rica,$133.10,2 Players
Samurai Shodown (2019),15.,Mexico,$87.50,2 Players
Samurai Shodown III,1.,United States,$66.00,4 Players
Samurai Shodown III,2.,Singapore,$4.00,1 Player
Samurai Shodown V Special,1.,United States,$432.74,9 Players
Samurai Shodown V Special,2.,Canada,$114.85,5 Players
Samurai Shodown V Special,3.,Brazil,$42.98,1 Player
Schwarzerblitz,1.,United States,$110.00,3 Players
Schwarzerblitz,2.,United Kingdom,$90.00,2 Players
Sekiro Shadows Die Twice,1.,United States,"$7,456.00",8 Players
Sekiro Shadows Die Twice,2.,Germany,"$2,985.00",3 Players
Sekiro Shadows Die Twice,3.,France,"$2,386.00",2 Players
Sekiro Shadows Die Twice,4.,Poland,"$1,817.00",2 Players
Sekiro Shadows Die Twice,5.,Russian Federation,"$1,792.00",2 Players
Sekiro Shadows Die Twice,6.,Australia,"$1,218.00",1 Player
Sekiro Shadows Die Twice,7.,Canada,"$1,046.00",1 Player
Sekiro Shadows Die Twice,8.,United Kingdom,$896.00,1 Player
Shovel Knight Showdown,1.,United States,$60.00,3 Players
Shrek SuperSlam,1.,United States,$62.00,3 Players
Shrek SuperSlam,2.,United Kingdom,$18.00,1 Player
Skullgirls,1.,United States,$300.00,3 Players
Skullgirls 2nd Encore,1.,United States,"$35,455.22",48 Players
Skullgirls 2nd Encore,2.,Japan,"$6,733.50",6 Players
Skullgirls 2nd Encore,3.,Brazil,"$6,250.00",6 Players
Skullgirls 2nd Encore,4.,United Kingdom,"$3,125.00",2 Players
Skullgirls 2nd Encore,5.,Russian Federation,"$2,750.00",3 Players
Skullgirls 2nd Encore,6.,Canada,"$1,904.60",1 Player
Skullgirls 2nd Encore,7.,Poland,"$1,075.20",1 Player
Skullgirls 2nd Encore,8.,Germany,$625.00,2 Players
Skullgirls 2nd Encore,9.,Philippines,$600.00,1 Player
Skullgirls 2nd Encore,10.,Norway,$500.00,1 Player
Skullgirls 2nd Encore,11.,Peru,$500.00,1 Player
Skullgirls 2nd Encore,12.,"Taiwan, Republic of China",$300.00,1 Player
Skullgirls 2nd Encore,13.,Mexico,$281.00,2 Players
Skullgirls 2nd Encore,14.,Puerto Rico,$23.50,2 Players
Skullgirls Encore,1.,United States,"$8,433.40",33 Players
Skullgirls Encore,2.,Canada,$588.90,1 Player
Skullgirls Encore,3.,Australia,$93.17,2 Players
Skullgirls Encore,4.,Hong Kong,$39.93,1 Player
Slap City,1.,Canada,$360.00,1 Player
Slap City,2.,United States,$240.00,4 Players
SLAYERS FOR HIRE,1.,United States,$590.00,7 Players
SLAYERS FOR HIRE,2.,Germany,$10.00,1 Player
Smash Remix,1.,Canada,$149.53,1 Player
Smash Remix,2.,United States,$74.77,2 Players
Smash Remix,3.,Mexico,$74.76,1 Player
SNK Heroines Tag Team Frenzy,1.,Japan,$365.50,2 Players
SNK Heroines Tag Team Frenzy,2.,United States,$64.50,1 Player
Soul Calibur II,1.,United States,"$3,780.00",14 Players
Soul Calibur II,2.,France,$900.00,2 Players
Soul Calibur II,3.,Canada,$0.00,1 Player
Soul Calibur II HD Online,1.,United States,$860.00,25 Players
Soul Calibur II HD Online,2.,Canada,$85.41,4 Players
Soul Calibur IV,1.,United States,$260.00,3 Players
Soul Calibur V,1.,United States,"$38,150.00",59 Players
Soul Calibur V,2.,France,"$19,550.00",2 Players
Soul Calibur V,3.,Mexico,"$2,000.00",1 Player
Soul Calibur V,4.,Russian Federation,$550.00,1 Player
Soul Calibur V,5.,Canada,$178.54,8 Players
Soul Calibur V,6.,Japan,$0.00,1 Player
Soul Calibur V,7.,Singapore,$0.00,1 Player
Soul Calibur VI,1.,United States,"$97,435.38",70 Players
Soul Calibur VI,2.,France,"$42,860.40",18 Players
Soul Calibur VI,3.,Japan,"$15,375.28",5 Players
Soul Calibur VI,4.,Singapore,"$6,725.97",5 Players
Soul Calibur VI,5.,"Korea, Republic of","$6,636.65",4 Players
Soul Calibur VI,6.,Mexico,"$5,124.00",1 Player
Soul Calibur VI,7.,Canada,"$1,406.20",11 Players
Soul Calibur VI,8.,Dominican Republic,$575.80,3 Players
Soul Calibur VI,9.,Greece,$352.88,1 Player
Soul Calibur VI,10.,Puerto Rico,$113.85,2 Players
Soul Calibur VI,11.,Philippines,$49.70,4 Players
Soul Calibur VI,12.,Italy,$17.94,1 Player
Soul Calibur VI,13.,United Kingdom,$8.97,1 Player
Soul Calibur VI,14.,Malaysia,$4.25,1 Player
Street Fighter 6,1.,Dominican Republic,"$5,500.00",2 Players
Street Fighter 6,2.,United States,"$4,300.00",11 Players
Street Fighter 6,3.,Brazil,"$1,854.15",3 Players
Street Fighter 6,4.,Sweden,$655.27,6 Players
Street Fighter 6,5.,Canada,$100.00,1 Player
Street Fighter 6,6.,Trinidad and Tobago,$100.00,1 Player
Street Fighter Alpha 2,1.,United States,"$2,505.91",20 Players
Street Fighter Alpha 2,2.,Japan,$382.50,2 Players
Street Fighter Alpha 2,3.,Canada,$33.77,1 Player
Street Fighter Alpha 2,4.,Mexico,$22.51,1 Player
Street Fighter Alpha 3,1.,United States,$340.00,14 Players
Street Fighter Alpha 3,2.,Japan,$0.00,2 Players
Street Fighter EX2 Plus,1.,United States,$214.00,3 Players
Street Fighter EX2 Plus,2.,Japan,$136.00,2 Players
Street Fighter III 3rd Strike,1.,Japan,"$27,227.50",13 Players
Street Fighter III 3rd Strike,2.,United States,"$24,153.49",74 Players
Street Fighter III 3rd Strike,3.,France,"$1,104.67",5 Players
Street Fighter III 3rd Strike,4.,United Kingdom,$790.43,3 Players
Street Fighter III 3rd Strike,5.,Canada,$742.53,9 Players
Street Fighter III 3rd Strike,6.,Spain,$239.00,3 Players
Street Fighter III 3rd Strike,7.,Mexico,$45.20,1 Player
Street Fighter IV,1.,Japan,"$3,792.96",10 Players
Street Fighter IV,2.,United States,"$2,577.27",25 Players
Street Fighter IV,3.,Canada,$533.70,3 Players
Street Fighter IV,4.,United Kingdom,$329.70,1 Player
Street Fighter IV,5.,Puerto Rico,$200.00,1 Player
Street Fighter IV,6.,Viet Nam,$0.00,1 Player
Street Fighter V,1.,United States,"$786,416.16",115 Players
Street Fighter V,2.,Japan,"$693,030.40",38 Players
Street Fighter V,3.,Dominican Republic,"$388,835.20",4 Players
Street Fighter V,4.,China,"$119,546.39",12 Players
Street Fighter V,5.,"Korea, Republic of","$107,447.70",7 Players
Street Fighter V,6.,United Kingdom,"$97,294.66",28 Players
Street Fighter V,7.,Norway,"$71,111.36",3 Players
Street Fighter V,8.,France,"$50,903.19",17 Players
Street Fighter V,9.,Canada,"$34,665.58",11 Players
Street Fighter V,10.,"Taiwan, Republic of China","$32,840.79",6 Players
Street Fighter V,11.,Brazil,"$32,748.53",14 Players
Street Fighter V,12.,Singapore,"$26,926.64",6 Players
Street Fighter V,13.,Puerto Rico,"$17,421.62",4 Players
Street Fighter V,14.,Hong Kong,"$13,127.58",9 Players
Street Fighter V,15.,Belgium,"$12,835.72",2 Players
Street Fighter V,16.,United Arab Emirates,"$7,408.36",1 Player
Street Fighter V,17.,Mexico,"$7,300.40",5 Players
Street Fighter V,18.,Sweden,"$7,016.01",7 Players
Street Fighter V,19.,Algeria,"$6,775.91",1 Player
Street Fighter V,20.,Spain,"$6,295.10",1 Player
Street Fighter V,21.,Panama,"$6,000.00",1 Player
Street Fighter V,22.,Ireland,"$4,921.63",1 Player
Street Fighter V,23.,Chile,"$4,827.21",5 Players
Street Fighter V,24.,Russian Federation,"$4,500.00",2 Players
Street Fighter V,25.,Australia,"$3,060.00",3 Players
Street Fighter V,26.,South Africa,"$3,000.00",2 Players
Street Fighter V,27.,Malaysia,"$2,350.00",2 Players
Street Fighter V,28.,Bulgaria,"$1,750.00",1 Player
Street Fighter V,29.,Argentina,"$1,500.00",1 Player
Street Fighter V,30.,Germany,"$1,500.00",1 Player
Street Fighter V,31.,Italy,"$1,500.00",1 Player
Street Fighter V,32.,Peru,"$1,500.00",1 Player
Street Fighter V,33.,Poland,"$1,500.00",1 Player
Street Fighter V,34.,Turkey,"$1,375.00",2 Players
Street Fighter V,35.,Netherlands,"$1,012.32",3 Players
Street Fighter V,36.,Viet Nam,"$1,000.00",1 Player
Street Fighter V,37.,Indonesia,$900.00,2 Players
Street Fighter V,38.,Finland,$750.00,2 Players
Street Fighter V,39.,Lithuania,$625.00,2 Players
Street Fighter V,40.,Colombia,$296.32,2 Players
Street Fighter V,41.,Côte D'Ivoire,$250.00,1 Player
Street Fighter V,42.,Venezuela,$125.00,1 Player
Street Fighter V,43.,Thailand,$85.38,3 Players
Street Fighter V,44.,Denmark,$70.80,1 Player
Street Fighter V Arcade Edition,1.,Japan,"$1,155,771.05",37 Players
Street Fighter V Arcade Edition,2.,United States,"$566,343.05",93 Players
Street Fighter V Arcade Edition,3.,United Kingdom,"$117,832.48",14 Players
Street Fighter V Arcade Edition,4.,France,"$81,460.13",25 Players
Street Fighter V Arcade Edition,5.,Norway,"$50,886.93",3 Players
Street Fighter V Arcade Edition,6.,"Korea, Republic of","$50,827.97",4 Players
Street Fighter V Arcade Edition,7.,Algeria,"$38,606.04",1 Player
Street Fighter V Arcade Edition,8.,"Taiwan, Republic of China","$34,757.40",5 Players
Street Fighter V Arcade Edition,9.,Singapore,"$23,599.00",2 Players
Street Fighter V Arcade Edition,10.,United Arab Emirates,"$23,416.72",1 Player
Street Fighter V Arcade Edition,11.,Dominican Republic,"$20,998.30",7 Players
Street Fighter V Arcade Edition,12.,Sweden,"$15,660.32",3 Players
Street Fighter V Arcade Edition,13.,China,"$14,815.63",5 Players
Street Fighter V Arcade Edition,14.,Brazil,"$14,065.03",18 Players
Street Fighter V Arcade Edition,15.,Netherlands,"$11,372.46",1 Player
Street Fighter V Arcade Edition,16.,Ireland,"$8,165.83",3 Players
Street Fighter V Arcade Edition,17.,Pakistan,"$4,876.33",4 Players
Street Fighter V Arcade Edition,18.,Canada,"$4,150.95",17 Players
Street Fighter V Arcade Edition,19.,Belgium,"$3,863.24",1 Player
Street Fighter V Arcade Edition,20.,Peru,"$3,250.00",1 Player
Street Fighter V Arcade Edition,21.,Panama,"$2,500.00",1 Player
Street Fighter V Arcade Edition,22.,Hong Kong,"$2,284.00",3 Players
Street Fighter V Arcade Edition,23.,Spain,$794.51,3 Players
Street Fighter V Arcade Edition,24.,Malaysia,$750.00,1 Player
Street Fighter V Arcade Edition,25.,Russian Federation,$750.00,1 Player
Street Fighter V Arcade Edition,26.,Mexico,$500.00,1 Player
Street Fighter V Arcade Edition,27.,Puerto Rico,$500.00,1 Player
Street Fighter V Arcade Edition,28.,Chile,$265.25,1 Player
Street Fighter V Arcade Edition,29.,Colombia,$225.00,1 Player
Street Fighter V Arcade Edition,30.,Côte D'Ivoire,$71.90,1 Player
Street Fighter V Arcade Edition,31.,Australia,$37.50,2 Players
Street Fighter V Champion Edition,1.,Japan,"$407,245.20",47 Players
Street Fighter V Champion Edition,2.,United States,"$137,055.58",78 Players
Street Fighter V Champion Edition,3.,Australia,"$24,166.94",6 Players
Street Fighter V Champion Edition,4.,France,"$24,096.14",11 Players
Street Fighter V Champion Edition,5.,United Kingdom,"$21,966.43",13 Players
Street Fighter V Champion Edition,6.,Dominican Republic,"$20,239.13",7 Players
Street Fighter V Champion Edition,7.,China,"$19,023.68",6 Players
Street Fighter V Champion Edition,8.,Brazil,"$16,970.59",14 Players
Street Fighter V Champion Edition,9.,"Korea, Republic of","$16,617.63",6 Players
Street Fighter V Champion Edition,10.,Mexico,"$16,363.69",8 Players
Street Fighter V Champion Edition,11.,Singapore,"$15,529.82",3 Players
Street Fighter V Champion Edition,12.,Algeria,"$14,989.82",4 Players
Street Fighter V Champion Edition,13.,Argentina,"$14,035.42",3 Players
Street Fighter V Champion Edition,14.,"Taiwan, Republic of China","$12,632.83",4 Players
Street Fighter V Champion Edition,15.,Russian Federation,"$12,500.00",3 Players
Street Fighter V Champion Edition,16.,Norway,"$12,251.75",2 Players
Street Fighter V Champion Edition,17.,United Arab Emirates,"$10,379.63",2 Players
Street Fighter V Champion Edition,18.,Hong Kong,"$9,909.50",2 Players
Street Fighter V Champion Edition,19.,Belgium,"$9,091.00",1 Player
Street Fighter V Champion Edition,20.,Puerto Rico,"$8,981.65",4 Players
Street Fighter V Champion Edition,21.,Canada,"$7,792.86",14 Players
Street Fighter V Champion Edition,22.,Poland,"$6,800.00",4 Players
Street Fighter V Champion Edition,23.,Malaysia,"$6,121.19",4 Players
Street Fighter V Champion Edition,24.,Lithuania,"$5,000.00",1 Player
Street Fighter V Champion Edition,25.,South Africa,"$5,000.00",4 Players
Street Fighter V Champion Edition,26.,Sweden,"$3,766.98",4 Players
Street Fighter V Champion Edition,27.,Spain,"$3,608.95",1 Player
Street Fighter V Champion Edition,28.,Morocco,"$3,500.00",2 Players
Street Fighter V Champion Edition,29.,Thailand,"$3,141.10",3 Players
Street Fighter V Champion Edition,30.,Venezuela,"$3,000.00",1 Player
Street Fighter V Champion Edition,31.,Bulgaria,"$2,700.00",1 Player
Street Fighter V Champion Edition,32.,Indonesia,"$2,000.00",2 Players
Street Fighter V Champion Edition,33.,Italy,"$2,000.00",2 Players
Street Fighter V Champion Edition,34.,New Zealand,"$2,000.00",2 Players
Street Fighter V Champion Edition,35.,Philippines,"$1,619.28",6 Players
Street Fighter V Champion Edition,36.,Germany,"$1,514.36",3 Players
Street Fighter V Champion Edition,37.,Chile,"$1,500.00",2 Players
Street Fighter V Champion Edition,38.,French Polynesia,"$1,500.00",1 Player
