rank,country,earning,players,tournaments
Age of Empires II,36.,Denmark,"$8,080.90",15 Players
Age of Empires II,37.,Israel,"$5,876.39",8 Players
Age of Empires II,38.,Bulgaria,"$5,415.12",3 Players
Age of Empires II,39.,Switzerland,"$4,646.20",39 Players
Age of Empires II,40.,Ireland,"$4,637.30",5 Players
Age of Empires II,41.,Belarus,"$4,163.47",6 Players
Age of Empires II,42.,Hungary,"$3,537.85",63 Players
Age of Empires II,43.,Uruguay,"$2,997.68",8 Players
Age of Empires II,44.,Lithuania,"$2,733.43",4 Players
Age of Empires II,45.,Portugal,"$2,094.58",15 Players
Age of Empires II,46.,Estonia,"$1,957.67",3 Players
Age of Empires II,47.,Romania,"$1,712.62",21 Players
Age of Empires II,48.,New Zealand,"$1,637.13",7 Players
Age of Empires II,49.,Latvia,"$1,352.84",3 Players
Age of Empires II,50.,Slovakia,"$1,336.00",4 Players
Age of Empires II,51.,Colombia,"$1,083.44",12 Players
Age of Empires II,52.,Bosnia and Herzegovina,$665.85,9 Players
Age of Empires II,53.,Pakistan,$664.88,9 Players
Age of Empires II,54.,Malaysia,$651.00,4 Players
Age of Empires II,55.,Singapore,$650.00,1 Player
Age of Empires II,56.,Algeria,$525.00,1 Player
Age of Empires II,57.,Malta,$453.33,1 Player
Age of Empires II,58.,Croatia,$350.37,6 Players
Age of Empires II,59.,--UNDEFINED--,$329.25,10 Players
Age of Empires II,60.,"Iran, Islamic Republic of",$312.50,1 Player
Age of Empires II,61.,Åland Islands,$250.00,1 Player
Age of Empires II,62.,South Africa,$226.04,9 Players
Age of Empires II,63.,Sri Lanka,$210.00,1 Player
Age of Empires II,64.,Bahrain,$134.19,2 Players
Age of Empires II,65.,Albania,$109.19,1 Player
Age of Empires II,66.,Morocco,$78.50,2 Players
Age of Empires II,67.,United Arab Emirates,$62.50,1 Player
Age of Empires II,68.,Bolivia,$50.00,1 Player
Age of Empires II,69.,Luxembourg,$41.59,1 Player
Age of Empires II,70.,Montenegro,$35.00,1 Player
Age of Empires II,71.,Paraguay,$27.00,2 Players
Age of Empires II,72.,Lebanon,$23.50,1 Player
Age of Empires II,73.,Ecuador,$20.00,1 Player
Age of Empires II,74.,Macao,$20.00,1 Player
Age of Empires III,1.,United States,"$25,531.28",36 Players
Age of Empires III,2.,Germany,"$19,010.17",32 Players
Age of Empires III,3.,"Korea, Republic of","$17,250.00",2 Players
Age of Empires III,4.,France,"$13,121.68",21 Players
Age of Empires III,5.,United Kingdom,"$6,358.68",7 Players
Age of Empires III,6.,Canada,"$5,292.33",3 Players
Age of Empires III,7.,Austria,"$5,009.17",8 Players
Age of Empires III,8.,Turkey,"$4,108.00",2 Players
Age of Empires III,9.,Finland,"$3,393.33",5 Players
Age of Empires III,10.,Japan,"$1,827.74",9 Players
Age of Empires III,11.,China,"$1,647.86",3 Players
Age of Empires III,12.,Latvia,"$1,605.00",2 Players
Age of Empires III,13.,Romania,"$1,374.50",1 Player
Age of Empires III,14.,Malaysia,"$1,186.00",1 Player
Age of Empires III,15.,Switzerland,"$1,105.00",7 Players
Age of Empires III,16.,Sweden,"$1,089.75",1 Player
Age of Empires III,17.,--UNDEFINED--,"$1,045.00",10 Players
Age of Empires III,18.,Poland,$948.79,3 Players
Age of Empires III,19.,Spain,$722.86,4 Players
Age of Empires III,20.,Netherlands,$636.20,8 Players
Age of Empires III,21.,Italy,$515.40,1 Player
Age of Empires III,22.,Belgium,$371.43,1 Player
Age of Empires III,23.,Serbia,$300.00,1 Player
Age of Empires III,24.,Mexico,$280.00,2 Players
Age of Empires III,25.,Colombia,$275.00,1 Player
Age of Empires III,26.,Australia,$200.00,3 Players
Age of Empires III,27.,Israel,$200.00,1 Player
Age of Empires III,28.,Norway,$200.00,1 Player
Age of Empires III,29.,Brazil,$156.00,1 Player
Age of Empires III,30.,Hong Kong,$125.00,1 Player
Age of Empires III,31.,Czech Republic,$115.00,1 Player
Age of Empires III,32.,Zimbabwe,$100.00,1 Player
Age of Empires III,33.,India,$80.00,2 Players
Age of Empires III,34.,Greece,$45.00,1 Player
Age of Empires III,35.,Argentina,$42.50,2 Players
Age of Empires III,36.,Armenia,$20.00,1 Player
Age of Empires IV,1.,France,"$200,528.17",39 Players
Age of Empires IV,2.,Serbia,"$109,900.22",2 Players
Age of Empires IV,3.,Spain,"$105,766.93",11 Players
Age of Empires IV,4.,Canada,"$98,692.78",19 Players
Age of Empires IV,5.,Greece,"$67,412.69",3 Players
Age of Empires IV,6.,United Kingdom,"$61,085.05",11 Players
Age of Empires IV,7.,China,"$50,767.49",231 Players
Age of Empires IV,8.,"Korea, Republic of","$45,408.59",23 Players
Age of Empires IV,9.,Norway,"$40,306.66",4 Players
Age of Empires IV,10.,Germany,"$35,644.91",47 Players
Age of Empires IV,11.,Russian Federation,"$29,434.58",51 Players
Age of Empires IV,12.,Australia,"$19,413.21",19 Players
Age of Empires IV,13.,United States,"$18,511.69",39 Players
Age of Empires IV,14.,Turkey,"$15,155.27",3 Players
Age of Empires IV,15.,Argentina,"$13,383.73",3 Players
Age of Empires IV,16.,Sweden,"$12,824.69",7 Players
Age of Empires IV,17.,Netherlands,"$7,650.83",5 Players
Age of Empires IV,18.,Brazil,"$5,852.07",20 Players
Age of Empires IV,19.,Viet Nam,"$5,164.94",11 Players
Age of Empires IV,20.,Hungary,"$4,556.17",5 Players
Age of Empires IV,21.,Poland,"$4,211.07",12 Players
Age of Empires IV,22.,Belarus,"$3,479.17",3 Players
Age of Empires IV,23.,Switzerland,"$3,372.16",10 Players
Age of Empires IV,24.,Finland,"$3,126.00",9 Players
Age of Empires IV,25.,Japan,"$2,985.67",5 Players
Age of Empires IV,26.,"Taiwan, Republic of China","$2,629.71",10 Players
Age of Empires IV,27.,Austria,"$2,417.66",6 Players
Age of Empires IV,28.,Romania,"$1,652.00",2 Players
Age of Empires IV,29.,Ukraine,"$1,600.36",4 Players
Age of Empires IV,30.,Thailand,"$1,477.00",4 Players
Age of Empires IV,31.,Mexico,$872.53,5 Players
Age of Empires IV,32.,Peru,$361.67,5 Players
Age of Empires IV,33.,North Macedonia,$269.16,1 Player
Age of Empires IV,34.,New Zealand,$170.00,1 Player
Age of Empires IV,35.,Italy,$160.46,2 Players
Age of Empires IV,36.,Portugal,$144.78,2 Players
Age of Empires IV,37.,--UNDEFINED--,$123.36,3 Players
Age of Empires IV,38.,Hong Kong,$122.00,1 Player
Age of Empires IV,39.,Chile,$91.39,3 Players
Age of Empires IV,40.,Denmark,$83.85,1 Player
Age of Empires IV,41.,Czech Republic,$28.20,2 Players
Age of Empires IV,42.,Israel,$27.00,1 Player
Age of Empires IV,43.,Bosnia and Herzegovina,$15.00,1 Player
Age of Empires Online,1.,Germany,"$3,443.97",7 Players
Age of Empires Online,2.,Portugal,"$1,573.28",1 Player
Age of Empires Online,3.,United Kingdom,"$1,055.31",7 Players
Age of Empires Online,4.,Greece,$485.00,1 Player
Age of Empires Online,5.,United States,$476.00,7 Players
Age of Empires Online,6.,Peru,$450.00,3 Players
Age of Empires Online,7.,Saudi Arabia,$345.00,1 Player
Age of Empires Online,8.,Dominican Republic,$300.00,1 Player
Age of Empires Online,9.,Australia,$226.00,1 Player
Age of Empires Online,10.,France,$205.00,4 Players
Age of Empires Online,11.,Georgia,$175.00,1 Player
Age of Empires Online,12.,Canada,$165.00,3 Players
Age of Empires Online,13.,--UNDEFINED--,$75.00,1 Player
Age of Empires Online,14.,Brazil,$75.00,1 Player
Age of Empires Online,15.,Sweden,$70.00,1 Player
Age of Empires Online,16.,Latvia,$65.00,1 Player
Age of Empires Online,17.,Mexico,$50.00,1 Player
Age of Empires Online,18.,Spain,$15.00,1 Player
Age of Empires Online,19.,Italy,$15.00,1 Player
Age of Empires Online,20.,South Africa,$12.00,1 Player
Age of Empires Online,21.,Japan,$10.00,1 Player
Age of Mythology,1.,"Taiwan, Republic of China","$43,173.98",6 Players
Age of Mythology,2.,Germany,"$22,678.53",11 Players
Age of Mythology,3.,Brazil,"$15,923.28",32 Players
Age of Mythology,4.,United Kingdom,"$8,991.35",14 Players
Age of Mythology,5.,Canada,"$6,977.04",10 Players
Age of Mythology,6.,France,"$6,968.80",23 Players
Age of Mythology,7.,Japan,"$5,057.21",4 Players
Age of Mythology,8.,Spain,"$5,020.00",3 Players
Age of Mythology,9.,United Arab Emirates,"$5,000.00",4 Players
Age of Mythology,10.,United States,"$4,974.58",36 Players
Age of Mythology,11.,Greece,"$4,778.95",13 Players
Age of Mythology,12.,Chile,"$3,139.75",3 Players
Age of Mythology,13.,Italy,"$2,542.26",2 Players
Age of Mythology,14.,Hungary,"$1,795.00",3 Players
Age of Mythology,15.,Russian Federation,"$1,549.69",8 Players
Age of Mythology,16.,Mexico,"$1,520.95",7 Players
Age of Mythology,17.,Portugal,"$1,502.73",4 Players
Age of Mythology,18.,Israel,"$1,357.20",3 Players
Age of Mythology,19.,--UNDEFINED--,"$1,325.00",6 Players
Age of Mythology,20.,Sweden,"$1,217.57",5 Players
Age of Mythology,21.,Switzerland,"$1,063.33",5 Players
Age of Mythology,22.,Australia,"$1,050.71",4 Players
Age of Mythology,23.,Netherlands,"$1,013.02",11 Players
Age of Mythology,24.,Turkey,$960.00,5 Players
Age of Mythology,25.,Denmark,$932.07,2 Players
Age of Mythology,26.,Belgium,$865.50,2 Players
Age of Mythology,27.,Argentina,$811.36,5 Players
Age of Mythology,28.,Serbia,$700.00,1 Player
Age of Mythology,29.,Bulgaria,$537.00,1 Player
Age of Mythology,30.,Czech Republic,$250.00,1 Player
Age of Mythology,31.,Austria,$240.00,1 Player
Age of Mythology,32.,Morocco,$165.00,1 Player
Age of Mythology,33.,Egypt,$115.00,1 Player
Age of Mythology,34.,Georgia,$94.00,1 Player
Age of Mythology,35.,Peru,$53.36,2 Players
Age of Mythology,36.,Colombia,$50.36,1 Player
Age of Mythology,37.,Armenia,$40.00,1 Player
Age of Mythology,38.,Lithuania,$21.00,1 Player
Age of Mythology,39.,Kazakhstan,$13.95,1 Player
Age of Mythology,40.,New Zealand,$12.83,1 Player
Age of Mythology,41.,Norway,$11.00,1 Player
Age of Mythology,42.,El Salvador,$11.00,1 Player
Age of Mythology,43.,Ukraine,$4.29,1 Player
Age of Mythology,44.,Lebanon,$2.83,1 Player
Among Us,1.,United States,"$78,000.00",11 Players
Among Us,2.,Canada,"$7,000.00",2 Players
Among Us,3.,United Kingdom,"$1,000.00",1 Player
Auto Chess,1.,"Korea, Republic of","$515,267.34",33 Players
Auto Chess,2.,China,"$352,000.00",11 Players
Auto Chess,3.,United States,"$97,672.00",53 Players
Auto Chess,4.,Pakistan,"$50,000.00",1 Player
Auto Chess,5.,Japan,"$22,000.00",2 Players
Auto Chess,6.,Germany,"$20,500.00",1 Player
Auto Chess,7.,Viet Nam,"$17,000.00",4 Players
Auto Chess,8.,Spain,"$14,000.00",1 Player
Auto Chess,9.,Canada,"$10,047.00",7 Players
Auto Chess,10.,Thailand,"$9,800.00",2 Players
Auto Chess,11.,United Kingdom,"$8,500.00",2 Players
Auto Chess,12.,Belarus,"$8,000.00",2 Players
Auto Chess,13.,Hong Kong,"$8,000.00",1 Player
Auto Chess,14.,Indonesia,"$6,000.00",1 Player
Auto Chess,15.,Bolivia,"$4,000.00",1 Player
Auto Chess,16.,Brazil,"$4,000.00",1 Player
Auto Chess,17.,Turkey,"$1,400.00",3 Players
Auto Chess,18.,Austria,$800.00,1 Player
Auto Chess,19.,Philippines,$400.00,1 Player
Auto Chess,20.,Russian Federation,$325.00,2 Players
Auto Chess,21.,--UNDEFINED--,$100.00,1 Player
Auto Chess,22.,Norway,$75.00,1 Player
Auto Chess,23.,Ukraine,$75.00,1 Player
Brawl Stars,1.,Japan,"$1,862,687.50",83 Players
Brawl Stars,2.,Brazil,"$685,375.14",53 Players
Brawl Stars,3.,United States,"$488,716.53",47 Players
Brawl Stars,4.,Spain,"$482,958.31",45 Players
Brawl Stars,5.,Canada,"$350,750.01",15 Players
Brawl Stars,6.,Singapore,"$345,333.38",46 Players
Brawl Stars,7.,Italy,"$272,150.15",12 Players
Brawl Stars,8.,China,"$267,885.62",57 Players
Brawl Stars,9.,United Kingdom,"$244,124.99",8 Players
Brawl Stars,10.,Germany,"$227,753.11",9 Players
Brawl Stars,11.,Mexico,"$203,628.55",28 Players
Brawl Stars,12.,France,"$195,718.41",28 Players
Brawl Stars,13.,Russian Federation,"$191,649.52",25 Players
Brawl Stars,14.,Puerto Rico,"$153,350.02",4 Players
Brawl Stars,15.,India,"$134,000.03",46 Players
Brawl Stars,16.,Austria,"$100,486.93",1 Player
Brawl Stars,17.,"Moldova, Republic of","$92,744.26",2 Players
Brawl Stars,18.,Poland,"$79,416.70",5 Players
Brawl Stars,19.,"Korea, Republic of","$75,895.78",26 Players
Brawl Stars,20.,Chile,"$71,962.15",17 Players
Brawl Stars,21.,Denmark,"$69,837.59",1 Player
Brawl Stars,22.,Switzerland,"$46,474.27",4 Players
Brawl Stars,23.,Norway,"$42,640.80",1 Player
Brawl Stars,24.,Argentina,"$42,283.30",13 Players
Brawl Stars,25.,Ukraine,"$38,750.07",14 Players
Brawl Stars,26.,Malaysia,"$34,749.99",20 Players
Brawl Stars,27.,Guatemala,"$19,041.67",3 Players
Brawl Stars,28.,Hong Kong,"$12,500.01",3 Players
Brawl Stars,29.,Czech Republic,"$11,145.85",6 Players
Brawl Stars,30.,Peru,"$9,687.48",4 Players
Brawl Stars,31.,Colombia,"$8,833.33",3 Players
Brawl Stars,32.,Romania,"$8,000.00",2 Players
Brawl Stars,33.,Honduras,"$6,800.00",6 Players
Brawl Stars,34.,Bangladesh,"$5,812.50",2 Players
Brawl Stars,35.,Australia,"$5,583.34",5 Players
Brawl Stars,36.,Philippines,"$4,583.33",2 Players
Brawl Stars,37.,Finland,"$4,000.00",1 Player
Brawl Stars,38.,Armenia,"$3,916.67",1 Player
Brawl Stars,39.,Indonesia,"$3,895.82",7 Players
Brawl Stars,40.,Bahrain,"$2,625.00",3 Players
Brawl Stars,41.,Ecuador,"$2,000.00",1 Player
Brawl Stars,42.,Uruguay,"$1,833.34",3 Players
Brawl Stars,43.,New Zealand,"$1,666.67",1 Player
Brawl Stars,44.,Paraguay,"$1,500.00",1 Player
Brawl Stars,45.,"Taiwan, Republic of China","$1,375.00",2 Players
Brawl Stars,46.,Kuwait,"$1,187.50",1 Player
Brawl Stars,47.,El Salvador,"$1,166.67",1 Player
Brawl Stars,48.,Turkey,"$1,083.33",2 Players
Brawl Stars,49.,Iraq,$937.50,1 Player
Brawl Stars,50.,Costa Rica,$600.00,2 Players
Brawl Stars,51.,Croatia,$581.90,1 Player
Brawl Stars,52.,Serbia,$581.90,1 Player
Brawl Stars,53.,Luxembourg,$375.00,1 Player
Brawl Stars,54.,Thailand,$375.00,1 Player
Brawl Stars,55.,Netherlands,$333.33,1 Player
Brawl Stars,56.,Belarus,$250.00,1 Player
Brawl Stars,57.,Dominican Republic,$250.00,1 Player
Brawl Stars,58.,Saudi Arabia,$187.50,1 Player
Brawl Stars,59.,Venezuela,$37.50,1 Player
Chess.com,1.,United States,"$1,816,465.81",221 Players
Chess.com,2.,Russian Federation,"$989,532.26",140 Players
Chess.com,3.,India,"$483,801.79",110 Players
Chess.com,4.,China,"$262,562.29",34 Players
Chess.com,5.,Armenia,"$186,437.01",32 Players
Chess.com,6.,Norway,"$184,046.30",16 Players
Chess.com,7.,Netherlands,"$173,483.76",22 Players
Chess.com,8.,Ukraine,"$158,099.53",52 Players
Chess.com,9.,"Iran, Islamic Republic of","$135,355.50",18 Players
Chess.com,10.,France,"$127,913.69",27 Players
Chess.com,11.,Azerbaijan,"$126,309.51",35 Players
Chess.com,12.,Uzbekistan,"$120,384.77",13 Players
Chess.com,13.,Viet Nam,"$97,060.47",10 Players
Chess.com,14.,Germany,"$93,550.02",36 Players
Chess.com,15.,Peru,"$91,714.31",11 Players
Chess.com,16.,Poland,"$78,810.69",29 Players
Chess.com,17.,Canada,"$67,645.79",34 Players
Chess.com,18.,Belarus,"$56,715.22",7 Players
Chess.com,19.,United Kingdom,"$53,305.45",23 Players
Chess.com,20.,Spain,"$51,189.52",35 Players
Chess.com,21.,Georgia,"$40,572.65",18 Players
Chess.com,22.,Cuba,"$35,938.59",5 Players
Chess.com,23.,Argentina,"$28,112.88",11 Players
Chess.com,24.,Venezuela,"$23,274.93",4 Players
Chess.com,25.,Greece,"$22,342.45",8 Players
Chess.com,26.,Hungary,"$22,335.70",8 Players
Chess.com,27.,Kazakhstan,"$20,960.52",15 Players
Chess.com,28.,Sweden,"$19,329.50",12 Players
Chess.com,29.,Czech Republic,"$16,178.26",7 Players
Chess.com,30.,Romania,"$13,191.16",7 Players
Chess.com,31.,Bulgaria,"$12,183.95",10 Players
Chess.com,32.,Brazil,"$10,693.68",11 Players
Chess.com,33.,Egypt,"$10,652.72",3 Players
Chess.com,34.,United Arab Emirates,"$10,211.11",1 Player
Chess.com,35.,Israel,"$9,849.46",10 Players
Chess.com,36.,Croatia,"$9,431.27",13 Players
Chess.com,37.,Chile,"$9,040.82",4 Players
Chess.com,38.,Turkey,"$9,037.21",22 Players
Chess.com,39.,Italy,"$9,016.41",19 Players
Chess.com,40.,Serbia,"$7,710.97",12 Players
Chess.com,41.,Ireland,"$7,346.23",6 Players
Chess.com,42.,Denmark,"$7,324.75",4 Players
Chess.com,43.,Monaco,"$5,312.50",1 Player
Chess.com,44.,Morocco,"$4,000.00",1 Player
Chess.com,45.,Lithuania,"$3,697.62",5 Players
Chess.com,46.,Slovenia,"$2,995.22",7 Players
Chess.com,47.,Iceland,"$2,600.00",3 Players
Chess.com,48.,Australia,"$2,562.29",3 Players
Chess.com,49.,Paraguay,"$2,366.49",2 Players
Chess.com,50.,Mexico,"$2,024.75",5 Players
Chess.com,51.,Latvia,"$1,928.92",6 Players
Chess.com,52.,Indonesia,"$1,500.00",4 Players
Chess.com,53.,Belgium,"$1,114.58",1 Player
Chess.com,54.,Bangladesh,$900.00,2 Players
Chess.com,55.,Mongolia,$900.00,1 Player
Chess.com,56.,South Africa,$850.00,1 Player
Chess.com,57.,Philippines,$800.33,6 Players
Chess.com,58.,Japan,$800.00,1 Player
Chess.com,59.,Ecuador,$754.17,3 Players
Chess.com,60.,New Zealand,$750.00,1 Player
Chess.com,61.,Slovakia,$675.55,3 Players
Chess.com,62.,Andorra,$575.00,1 Player
Chess.com,63.,Sri Lanka,$500.00,1 Player
Chess.com,64.,Colombia,$468.05,2 Players
Chess.com,65.,Portugal,$400.00,1 Player
Chess.com,66.,Finland,$399.00,2 Players
Chess.com,67.,Estonia,$299.00,3 Players
Chess.com,68.,Malaysia,$216.43,1 Player
Chess.com,69.,"Moldova, Republic of",$149.00,2 Players
Chess.com,70.,Montenegro,$136.00,2 Players
Chess.com,71.,Bosnia and Herzegovina,$100.00,1 Player
Chess.com,72.,Dominican Republic,$100.00,1 Player
Chess.com,73.,Algeria,$100.00,1 Player
Chess.com,74.,Jamaica,$75.75,1 Player
Chess.com,75.,North Macedonia,$62.50,1 Player
Chess.com,76.,Hong Kong,$57.21,2 Players
Chess.com,77.,Switzerland,$25.00,1 Player
chess24,1.,Norway,"$907,242.12",3 Players
chess24,2.,United States,"$645,345.94",14 Players
chess24,3.,Russian Federation,"$491,907.20",11 Players
chess24,4.,Netherlands,"$312,928.61",2 Players
chess24,5.,Azerbaijan,"$285,631.50",3 Players
chess24,6.,India,"$284,500.00",10 Players
chess24,7.,China,"$231,125.15",8 Players
chess24,8.,Armenia,"$229,339.30",1 Player
chess24,9.,Poland,"$203,550.00",2 Players
chess24,10.,Viet Nam,"$148,974.29",1 Player
chess24,11.,"Iran, Islamic Republic of","$114,521.30",2 Players
chess24,12.,France,"$92,322.72",2 Players
chess24,13.,Spain,"$36,975.88",3 Players
chess24,14.,Hungary,"$33,500.00",2 Players
chess24,15.,Germany,"$30,441.00",5 Players
chess24,16.,Canada,"$28,500.00",1 Player
chess24,17.,Ukraine,"$14,920.16",2 Players
chess24,18.,Sweden,"$13,500.00",1 Player
chess24,19.,Uzbekistan,"$13,300.00",1 Player
chess24,20.,Czech Republic,"$12,000.00",1 Player
chess24,21.,Argentina,"$11,839.30",1 Player
chess24,22.,Israel,"$9,500.00",1 Player
chess24,23.,United Kingdom,"$8,000.00",1 Player
chess24,24.,Venezuela,"$6,318.63",1 Player
chess24,25.,Croatia,"$3,500.00",1 Player
chess24,26.,United Arab Emirates,"$2,500.00",1 Player
chess24,27.,Kazakhstan,"$1,845.73",1 Player
chess24,28.,Brazil,"$1,818.63",2 Players
chess24,29.,Peru,"$1,591.31",3 Players
chess24,30.,Georgia,$800.00,1 Player
chess24,31.,Bulgaria,$682.00,1 Player
chess24,32.,Paraguay,$454.66,1 Player
chessarena.com,1.,United States,"$39,524.18",13 Players
chessarena.com,2.,India,"$38,845.18",14 Players
chessarena.com,3.,Russian Federation,"$24,633.04",10 Players
chessarena.com,4.,Germany,"$24,249.04",9 Players
chessarena.com,5.,Uzbekistan,"$20,643.34",2 Players
chessarena.com,6.,Hungary,"$19,465.04",2 Players
chessarena.com,7.,Peru,"$15,895.81",4 Players
chessarena.com,8.,"Iran, Islamic Republic of","$9,550.16",4 Players
chessarena.com,9.,Poland,"$9,217.76",3 Players
chessarena.com,10.,Kazakhstan,"$8,640.00",1 Player
chessarena.com,11.,Cuba,"$6,515.26",2 Players
chessarena.com,12.,Azerbaijan,"$6,090.82",3 Players
chessarena.com,13.,France,"$5,400.00",1 Player
chessarena.com,14.,Netherlands,"$5,400.00",1 Player
chessarena.com,15.,China,"$4,150.76",3 Players
chessarena.com,16.,Canada,"$4,030.43",1 Player
chessarena.com,17.,United Kingdom,"$3,966.30",3 Players
chessarena.com,18.,Georgia,"$3,780.00",1 Player
chessarena.com,19.,Turkey,"$1,717.82",1 Player
chessarena.com,20.,Argentina,"$1,549.79",3 Players
chessarena.com,21.,Spain,"$1,451.53",6 Players
chessarena.com,22.,Armenia,"$1,240.06",2 Players
chessarena.com,23.,Romania,"$1,196.13",3 Players
chessarena.com,24.,Philippines,"$1,059.92",5 Players
chessarena.com,25.,Indonesia,"$1,046.90",2 Players
chessarena.com,26.,Brazil,$714.67,4 Players
chessarena.com,27.,Ecuador,$581.98,4 Players
chessarena.com,28.,Mongolia,$517.92,1 Player
chessarena.com,29.,Algeria,$436.10,1 Player
chessarena.com,30.,Ukraine,$317.78,3 Players
chessarena.com,31.,Malaysia,$291.44,1 Player
chessarena.com,32.,Bangladesh,$210.71,1 Player
chessarena.com,33.,Colombia,$210.71,2 Players
chessarena.com,34.,Greece,$184.88,1 Player
chessarena.com,35.,Mexico,$128.37,2 Players
chessarena.com,36.,Serbia,$77.42,3 Players
chessarena.com,37.,Bulgaria,$74.28,2 Players
chessarena.com,38.,Italy,$52.17,1 Player
chessarena.com,39.,Kyrgyzstan,$51.08,1 Player
chessarena.com,40.,Viet Nam,$50.45,1 Player
chessarena.com,41.,Uganda,$49.66,1 Player
chessarena.com,42.,Bolivia,$26.46,1 Player
chessarena.com,43.,Venezuela,$26.46,1 Player
chessarena.com,44.,Sri Lanka,$26.34,1 Player
chessarena.com,45.,Brunei Darussalam,$25.83,1 Player
chessarena.com,46.,Albania,$25.04,1 Player
chessarena.com,47.,Mozambique,$24.62,1 Player
Clash of Clans,1.,Japan,"$842,250.02",46 Players
Clash of Clans,2.,Germany,"$674,890.02",82 Players
Clash of Clans,3.,China,"$559,049.99",34 Players
Clash of Clans,4.,France,"$422,760.00",17 Players
Clash of Clans,5.,"Korea, Republic of","$314,500.00",30 Players
Clash of Clans,6.,Brazil,"$200,376.85",20 Players
Clash of Clans,7.,Spain,"$180,817.50",15 Players
Clash of Clans,8.,Finland,"$108,350.00",11 Players
Clash of Clans,9.,"Taiwan, Republic of China","$97,700.00",11 Players
Clash of Clans,10.,United States,"$60,162.25",27 Players
Clash of Clans,11.,Poland,"$46,995.00",2 Players
Clash of Clans,12.,Mexico,"$41,655.00",1 Player
Clash of Clans,13.,Chile,"$41,500.00",1 Player
Clash of Clans,14.,India,"$37,700.00",16 Players
Clash of Clans,15.,Argentina,"$35,842.50",4 Players
Clash of Clans,16.,United Kingdom,"$34,000.00",3 Players
Clash of Clans,17.,Costa Rica,"$21,655.00",1 Player
Clash of Clans,18.,Ukraine,"$19,500.00",1 Player
Clash of Clans,19.,Italy,"$15,720.00",3 Players
Clash of Clans,20.,Russian Federation,"$15,550.00",1 Player
Clash of Clans,21.,Malaysia,"$15,000.00",2 Players
